Type,Air temperature,Process temperature,Rotational speed,Torque,Tool wear,Machine failure,Power
1.0,297.7,309.0,1504.0,40.4,35.0,0.0,60761.6
0.0,300.2,310.2,1415.0,49.6,21.0,0.0,70184.0
0.0,300.2,309.8,1353.0,59.4,26.0,0.0,80368.2
1.0,299.9,309.1,1345.0,56.8,10.0,0.0,76396.0
0.0,304.4,313.7,1509.0,35.0,205.0,1.0,52815.0
0.0,302.2,311.2,1451.0,41.8,66.0,0.0,60651.799999999996
0.0,301.1,310.9,1282.0,67.9,10.0,1.0,87047.8
1.0,298.9,308.2,1372.0,63.6,30.0,1.0,87259.2
1.0,301.0,312.2,2710.0,9.7,143.0,1.0,26286.999999999996
0.0,301.3,311.0,1582.0,35.6,202.0,0.0,56319.200000000004
0.0,298.9,310.1,1823.0,26.1,131.0,0.0,47580.3
2.0,302.6,311.7,1471.0,48.3,25.0,0.0,71049.3
0.0,297.9,308.4,1646.0,40.6,175.0,0.0,66827.6
0.0,299.6,310.2,1588.0,34.1,38.0,0.0,54150.8
0.0,301.7,310.9,1405.0,46.4,207.0,1.0,65192.0
0.0,300.8,310.6,1577.0,37.9,227.0,1.0,59768.299999999996
0.0,298.3,307.6,1942.0,20.6,176.0,0.0,40005.200000000004
0.0,297.3,308.1,1615.0,35.4,217.0,1.0,57171.0
0.0,302.6,310.2,1325.0,62.4,92.0,1.0,82680.0
0.0,302.5,311.6,1400.0,54.0,196.0,0.0,75600.0
1.0,302.1,310.7,1364.0,47.8,213.0,1.0,65199.2
0.0,300.8,310.7,1358.0,48.1,198.0,0.0,65319.8
2.0,302.1,310.7,1294.0,62.4,101.0,1.0,80745.59999999999
1.0,302.4,310.3,1378.0,54.3,165.0,1.0,74825.4
0.0,298.2,308.0,1535.0,38.0,179.0,0.0,58330.0
0.0,298.2,308.8,1345.0,44.3,37.0,0.0,59583.49999999999
0.0,301.3,310.1,1269.0,56.8,195.0,1.0,72079.2
0.0,299.9,310.5,1539.0,32.8,213.0,0.0,50479.2
1.0,300.5,309.8,1555.0,38.9,166.0,0.0,60489.5
1.0,301.2,310.1,1295.0,56.6,39.0,0.0,73297.0
1.0,300.7,309.6,1996.0,19.8,203.0,1.0,39520.8
0.0,302.5,310.3,1551.0,37.3,168.0,0.0,57852.299999999996
0.0,298.1,308.6,1354.0,53.9,207.0,1.0,72980.59999999999
1.0,302.2,311.4,1372.0,55.1,9.0,0.0,75597.2
0.0,303.0,312.7,2024.0,19.9,102.0,0.0,40277.6
0.0,303.0,311.3,1365.0,56.2,146.0,1.0,76713.0
2.0,300.7,310.8,1346.0,52.0,193.0,0.0,69992.0
0.0,302.0,310.5,1370.0,44.4,85.0,1.0,60828.0
0.0,301.1,310.4,1312.0,73.6,49.0,1.0,96563.2
1.0,299.3,308.4,1542.0,37.5,203.0,1.0,57825.0
0.0,298.5,308.2,1451.0,47.5,18.0,0.0,68922.5
1.0,304.2,313.2,1380.0,48.7,17.0,0.0,67206.0
0.0,299.9,309.2,1598.0,34.6,111.0,0.0,55290.8
0.0,301.7,309.5,1298.0,65.5,229.0,1.0,85019.0
0.0,299.2,310.7,1737.0,27.0,225.0,1.0,46899.0
1.0,298.7,310.1,1402.0,69.7,64.0,1.0,97719.40000000001
1.0,298.0,308.5,1682.0,33.0,58.0,0.0,55506.0
0.0,296.9,307.5,1354.0,44.4,16.0,0.0,60117.6
0.0,302.3,311.0,1442.0,43.7,152.0,0.0,63015.4
0.0,299.5,309.4,1390.0,58.8,195.0,1.0,81732.0
0.0,299.3,308.6,1433.0,37.7,42.0,0.0,54024.100000000006
0.0,298.6,309.8,1505.0,45.7,144.0,1.0,68778.5
0.0,299.1,308.8,1429.0,50.1,84.0,0.0,71592.90000000001
0.0,299.3,308.3,1651.0,28.0,6.0,0.0,46228.0
0.0,298.0,308.3,1362.0,56.8,216.0,1.0,77361.59999999999
0.0,299.2,309.0,1515.0,48.9,228.0,1.0,74083.5
1.0,303.7,312.8,1558.0,37.7,206.0,0.0,58736.600000000006
1.0,303.8,312.6,1406.0,47.1,162.0,0.0,66222.6
0.0,300.6,310.5,1470.0,37.7,98.0,0.0,55419.00000000001
1.0,297.4,308.4,1789.0,25.0,210.0,0.0,44725.0
0.0,298.7,309.8,1322.0,57.0,140.0,0.0,75354.0
1.0,301.9,309.7,1568.0,37.5,135.0,0.0,58800.0
1.0,298.0,308.7,1479.0,58.5,176.0,1.0,86521.5
1.0,300.4,309.4,1362.0,42.1,182.0,0.0,57340.200000000004
0.0,299.7,311.1,1439.0,44.9,174.0,0.0,64611.1
0.0,298.9,310.2,2737.0,8.8,142.0,1.0,24085.600000000002
1.0,300.2,309.5,1458.0,46.9,23.0,0.0,68380.2
0.0,297.4,308.8,1529.0,41.3,165.0,0.0,63147.7
0.0,297.0,307.8,1500.0,39.9,175.0,0.0,59850.0
0.0,298.0,308.2,1348.0,58.8,202.0,1.0,79262.4
0.0,301.9,311.0,2691.0,12.1,31.0,1.0,32561.1
1.0,295.8,306.3,1235.0,76.2,89.0,1.0,94107.0
2.0,297.7,309.7,1616.0,31.1,20.0,0.0,50257.600000000006
0.0,301.9,310.4,1370.0,51.7,153.0,1.0,70829.0
1.0,300.6,309.3,1510.0,46.0,87.0,0.0,69460.0
1.0,303.6,312.8,2659.0,11.4,26.0,1.0,30312.600000000002
0.0,303.6,313.0,1617.0,30.9,122.0,0.0,49965.299999999996
0.0,301.9,310.5,1340.0,55.7,204.0,1.0,74638.0
1.0,297.5,308.3,1521.0,38.2,74.0,0.0,58102.200000000004
0.0,300.9,311.3,1449.0,40.2,168.0,0.0,58249.8
1.0,300.4,309.5,1888.0,21.9,221.0,0.0,41347.2
0.0,299.2,308.7,1514.0,41.9,196.0,0.0,63436.6
0.0,298.5,309.4,1360.0,60.9,187.0,1.0,82824.0
1.0,301.4,310.7,1639.0,29.8,127.0,0.0,48842.200000000004
0.0,297.7,308.7,1694.0,29.1,102.0,0.0,49295.4
1.0,299.7,310.4,1410.0,44.5,105.0,0.0,62745.0
0.0,302.6,310.2,1325.0,62.4,92.0,1.0,82680.0
1.0,303.7,312.0,2663.0,11.4,71.0,1.0,30358.2
0.0,302.8,312.2,1433.0,50.0,216.0,0.0,71650.0
0.0,303.5,312.0,1366.0,54.5,30.0,1.0,74447.0
1.0,301.1,311.1,1436.0,41.8,156.0,0.0,60024.799999999996
2.0,304.0,313.1,1408.0,39.8,132.0,0.0,56038.399999999994
0.0,301.7,309.5,1298.0,65.5,229.0,1.0,85019.0
1.0,298.2,308.9,1585.0,34.3,33.0,0.0,54365.49999999999
1.0,302.6,310.2,1563.0,39.0,97.0,0.0,60957.0
0.0,298.1,308.3,1301.0,56.0,63.0,0.0,72856.0
0.0,298.6,309.8,2271.0,16.2,218.0,1.0,36790.2
1.0,302.4,310.3,1375.0,52.5,161.0,1.0,72187.5
0.0,302.8,312.2,1509.0,36.5,52.0,1.0,55078.5
2.0,300.5,309.9,1397.0,45.9,210.0,1.0,64122.299999999996
0.0,302.6,311.0,1369.0,60.0,93.0,1.0,82140.0
0.0,300.8,311.2,1481.0,38.5,181.0,1.0,57018.5
0.0,300.2,311.4,1891.0,22.6,86.0,0.0,42736.600000000006
0.0,297.9,308.0,1954.0,21.1,42.0,0.0,41229.4
1.0,300.5,311.9,1670.0,26.3,89.0,0.0,43921.0
1.0,302.0,310.9,1558.0,45.3,193.0,0.0,70577.4
2.0,300.4,311.2,1489.0,45.3,180.0,0.0,67451.7
0.0,303.9,313.0,1408.0,47.5,76.0,0.0,66880.0
1.0,300.5,311.9,1323.0,57.9,155.0,0.0,76601.7
0.0,297.3,308.5,1528.0,44.5,140.0,0.0,67996.0
0.0,300.8,311.4,1322.0,67.2,18.0,1.0,88838.40000000001
1.0,300.0,311.4,1692.0,29.0,216.0,1.0,49068.0
0.0,303.4,311.9,1771.0,31.6,202.0,0.0,55963.600000000006
1.0,303.7,312.0,2663.0,11.4,71.0,1.0,30358.2
1.0,299.8,309.2,1372.0,58.2,65.0,0.0,79850.40000000001
0.0,298.8,308.6,1872.0,22.5,82.0,0.0,42120.0
0.0,302.1,310.6,1459.0,47.6,93.0,0.0,69448.40000000001
0.0,300.7,311.1,1478.0,46.8,165.0,0.0,69170.4
0.0,303.2,311.4,1610.0,35.5,63.0,0.0,57155.0
0.0,298.8,309.5,1645.0,32.8,157.0,0.0,53955.99999999999
0.0,297.5,308.6,1596.0,37.1,30.0,0.0,59211.600000000006
0.0,301.4,310.8,1285.0,62.6,183.0,1.0,80441.0
0.0,298.0,308.7,1268.0,69.4,189.0,1.0,87999.20000000001
0.0,299.4,310.5,1372.0,46.3,173.0,0.0,63523.6
0.0,302.6,311.5,1442.0,59.8,169.0,1.0,86231.59999999999
1.0,300.2,310.1,1474.0,44.0,198.0,0.0,64856.0
0.0,299.6,311.0,1552.0,33.2,139.0,0.0,51526.4
0.0,299.0,310.2,1377.0,62.5,92.0,1.0,86062.5
0.0,297.7,308.9,1458.0,41.1,14.0,0.0,59923.8
0.0,302.5,310.3,1326.0,58.5,55.0,1.0,77571.0
1.0,299.3,308.7,1420.0,50.3,208.0,0.0,71426.0
1.0,299.1,310.0,1437.0,41.1,192.0,0.0,59060.700000000004
0.0,301.5,310.9,1580.0,32.3,11.0,0.0,51033.99999999999
0.0,298.4,308.3,1433.0,62.3,20.0,1.0,89275.9
0.0,300.7,311.1,1324.0,52.2,85.0,0.0,69112.8
1.0,297.0,308.3,1399.0,46.4,132.0,1.0,64913.6
1.0,303.4,312.7,1357.0,55.3,31.0,0.0,75042.09999999999
1.0,302.4,310.5,1372.0,45.7,144.0,1.0,62700.4
1.0,303.0,311.3,1335.0,53.6,164.0,1.0,71556.0
1.0,303.4,311.9,1510.0,42.2,36.0,0.0,63722.00000000001
1.0,302.1,310.6,1326.0,59.1,88.0,1.0,78366.6
1.0,302.7,310.6,1349.0,51.2,6.0,1.0,69068.8
0.0,297.9,307.7,1593.0,34.9,83.0,0.0,55595.7
0.0,300.7,312.4,1470.0,38.6,56.0,0.0,56742.0
0.0,297.0,307.8,1385.0,56.4,202.0,1.0,78114.0
0.0,298.8,309.1,1350.0,52.5,111.0,0.0,70875.0
0.0,303.2,311.4,1351.0,53.8,8.0,1.0,72683.8
2.0,298.7,308.4,1432.0,42.8,197.0,0.0,61289.6
0.0,301.9,311.0,2691.0,12.1,31.0,1.0,32561.1
1.0,300.0,309.0,1368.0,45.8,81.0,0.0,62654.399999999994
1.0,299.3,310.5,1404.0,47.5,12.0,0.0,66690.0
1.0,298.5,309.3,1488.0,43.7,189.0,0.0,65025.600000000006
0.0,302.2,311.4,1449.0,46.5,60.0,0.0,67378.5
0.0,300.7,309.6,1505.0,34.9,7.0,0.0,52524.5
1.0,300.5,311.1,1296.0,61.3,202.0,1.0,79444.8
0.0,296.9,307.8,1400.0,57.1,202.0,1.0,79940.0
0.0,302.6,310.2,1325.0,62.4,92.0,1.0,82680.0
1.0,301.6,310.9,1575.0,40.1,139.0,0.0,63157.5
1.0,298.2,308.0,1969.0,21.7,32.0,0.0,42727.299999999996
1.0,302.6,311.6,1227.0,68.2,187.0,1.0,83681.40000000001
0.0,302.0,311.1,1373.0,55.7,157.0,0.0,76476.1
1.0,300.3,309.6,1509.0,46.6,95.0,0.0,70319.40000000001
0.0,300.5,309.9,1382.0,46.5,134.0,0.0,64263.0
1.0,297.6,308.6,1595.0,36.9,25.0,0.0,58855.5
1.0,299.4,310.9,1473.0,40.1,7.0,0.0,59067.3
0.0,301.3,310.4,1538.0,38.4,195.0,0.0,59059.2
0.0,298.0,308.6,1626.0,33.3,50.0,0.0,54145.799999999996
0.0,300.5,311.8,1368.0,57.9,191.0,1.0,79207.2
1.0,300.3,311.7,1374.0,47.9,222.0,1.0,65814.59999999999
1.0,301.4,311.0,1427.0,43.2,13.0,0.0,61646.4
1.0,301.5,310.4,2639.0,12.0,21.0,1.0,31668.0
0.0,301.5,310.4,1543.0,34.0,55.0,0.0,52462.0
1.0,301.0,310.9,1510.0,44.5,66.0,0.0,67195.0
0.0,298.5,309.5,1385.0,46.3,203.0,1.0,64125.49999999999
0.0,298.8,309.7,1450.0,43.1,63.0,0.0,62495.0
1.0,300.3,311.2,1381.0,65.2,136.0,1.0,90041.2
0.0,300.8,312.4,1465.0,59.1,91.0,1.0,86581.5
1.0,297.7,307.2,1405.0,43.7,2.0,0.0,61398.50000000001
1.0,298.9,309.2,1581.0,36.7,101.0,0.0,58022.700000000004
0.0,300.2,311.5,1528.0,36.1,125.0,0.0,55160.8
0.0,301.7,309.8,1491.0,39.3,114.0,0.0,58596.299999999996
0.0,297.8,307.8,1597.0,38.2,11.0,0.0,61005.4
0.0,300.3,311.4,1544.0,41.6,97.0,0.0,64230.4
0.0,301.5,310.7,1435.0,38.5,224.0,0.0,55247.5
0.0,299.2,309.0,1515.0,48.9,228.0,1.0,74083.5
0.0,302.0,310.9,1378.0,53.1,212.0,1.0,73171.8
1.0,302.4,311.0,1580.0,36.5,64.0,0.0,57670.0
1.0,298.7,309.7,1629.0,27.9,136.0,0.0,45449.1
1.0,302.1,310.7,1364.0,47.8,213.0,1.0,65199.2
1.0,301.5,310.4,2639.0,12.0,21.0,1.0,31668.0
0.0,300.7,311.0,1496.0,38.3,99.0,0.0,57296.799999999996
0.0,297.3,307.9,1417.0,41.8,186.0,0.0,59230.6
0.0,302.3,311.8,1369.0,56.2,208.0,1.0,76937.8
1.0,297.4,308.8,1325.0,62.4,204.0,1.0,82680.0
0.0,299.6,310.1,2057.0,20.4,60.0,0.0,41962.799999999996
0.0,301.9,310.6,1331.0,68.6,85.0,1.0,91306.59999999999
1.0,302.3,310.9,1710.0,30.4,218.0,1.0,51984.0
0.0,302.0,310.5,1370.0,44.4,85.0,1.0,60828.0
1.0,298.0,307.6,1508.0,41.8,89.0,0.0,63034.399999999994
0.0,301.6,310.1,1362.0,55.8,70.0,1.0,75999.59999999999
1.0,302.7,310.6,1349.0,51.2,6.0,1.0,69068.8
1.0,299.0,310.0,1667.0,30.0,53.0,0.0,50010.0
1.0,302.3,310.7,1559.0,33.9,119.0,0.0,52850.1
1.0,302.2,310.9,1488.0,44.2,57.0,0.0,65769.6
1.0,301.9,310.7,1472.0,47.0,73.0,0.0,69184.0
0.0,299.4,308.7,1446.0,62.9,134.0,1.0,90953.4
0.0,302.0,311.1,1402.0,47.8,182.0,0.0,67015.59999999999
0.0,303.4,311.8,1366.0,50.9,200.0,1.0,69529.4
0.0,299.5,309.3,1523.0,41.5,181.0,0.0,63204.5
1.0,303.5,312.3,1593.0,35.2,29.0,0.0,56073.600000000006
0.0,303.7,313.0,1811.0,24.3,209.0,0.0,44007.3
2.0,302.1,310.7,1294.0,62.4,101.0,1.0,80745.59999999999
0.0,300.4,311.8,1272.0,59.2,198.0,1.0,75302.40000000001
0.0,302.4,310.2,1331.0,45.5,53.0,1.0,60560.5
0.0,298.6,309.8,1505.0,45.7,144.0,1.0,68778.5
1.0,299.3,308.4,1542.0,37.5,203.0,1.0,57825.0
1.0,298.1,308.8,1811.0,25.4,147.0,0.0,45999.399999999994
0.0,297.9,307.7,1517.0,44.4,67.0,0.0,67354.8
1.0,298.7,310.1,1402.0,69.7,64.0,1.0,97719.40000000001
0.0,298.5,309.7,2617.0,12.1,102.0,1.0,31665.7
0.0,298.4,309.1,1417.0,40.6,121.0,0.0,57530.200000000004
0.0,302.3,311.4,1333.0,66.7,205.0,1.0,88911.1
2.0,298.2,307.6,1318.0,55.7,0.0,0.0,73412.6
1.0,300.8,312.0,1450.0,45.0,183.0,0.0,65250.0
0.0,301.3,310.6,1387.0,53.6,94.0,0.0,74343.2
0.0,300.9,310.7,1412.0,57.5,16.0,1.0,81190.0
0.0,301.0,310.8,1375.0,57.2,20.0,0.0,78650.0
0.0,300.5,311.8,1368.0,57.9,191.0,1.0,79207.2
0.0,301.9,310.9,1567.0,39.0,214.0,1.0,61113.0
0.0,300.3,311.4,1346.0,51.1,147.0,0.0,68780.6
0.0,298.5,308.2,1301.0,66.3,42.0,1.0,86256.3
1.0,302.3,310.9,1710.0,30.4,218.0,1.0,51984.0
1.0,298.5,309.6,1492.0,41.7,100.0,0.0,62216.4
0.0,299.8,309.7,1429.0,42.6,127.0,0.0,60875.4
0.0,298.5,309.4,1360.0,60.9,187.0,1.0,82824.0
0.0,302.7,310.5,1263.0,67.8,197.0,1.0,85631.4
0.0,301.7,309.9,1317.0,49.0,187.0,1.0,64533.0
0.0,303.2,311.4,1324.0,54.2,228.0,1.0,71760.8
0.0,302.3,310.1,1321.0,52.7,134.0,1.0,69616.7
1.0,304.1,313.4,1518.0,42.4,105.0,0.0,64363.2
1.0,299.3,308.5,1496.0,39.4,80.0,0.0,58942.4
0.0,300.0,309.9,1507.0,41.4,74.0,0.0,62389.799999999996
0.0,297.4,308.7,2874.0,4.2,118.0,1.0,12070.800000000001
2.0,297.4,308.7,1623.0,33.8,127.0,0.0,54857.399999999994
1.0,301.5,310.7,1336.0,65.6,0.0,1.0,87641.59999999999
0.0,297.6,309.6,1501.0,49.8,222.0,1.0,74749.8
0.0,297.9,308.6,2262.0,15.7,125.0,0.0,35513.4
0.0,299.0,309.9,1373.0,55.7,201.0,1.0,76476.1
0.0,297.5,308.3,2564.0,12.8,127.0,1.0,32819.200000000004
1.0,298.2,308.5,2678.0,10.7,86.0,1.0,28654.6
0.0,304.4,313.7,1509.0,35.0,205.0,1.0,52815.0
1.0,298.4,309.3,1390.0,53.6,5.0,0.0,74504.0
1.0,300.6,309.5,1550.0,40.2,96.0,0.0,62310.00000000001
1.0,298.7,308.3,1349.0,46.6,74.0,0.0,62863.4
0.0,302.4,310.3,1374.0,51.2,163.0,1.0,70348.8
0.0,298.0,308.1,1819.0,23.4,78.0,0.0,42564.6
0.0,302.0,311.2,1270.0,65.3,182.0,1.0,82931.0
0.0,299.6,309.5,1570.0,35.5,189.0,1.0,55735.0
0.0,300.3,309.2,1532.0,40.2,194.0,0.0,61586.4
0.0,299.2,308.5,1544.0,41.6,146.0,0.0,64230.4
0.0,295.7,306.2,2270.0,14.6,149.0,1.0,33142.0
0.0,300.7,311.9,1335.0,57.1,194.0,1.0,76228.5
1.0,298.7,310.0,1459.0,40.2,69.0,0.0,58651.8
0.0,302.4,310.2,1351.0,45.1,168.0,1.0,60930.1
1.0,303.0,311.3,1335.0,53.6,164.0,1.0,71556.0
1.0,297.6,308.4,1391.0,51.9,218.0,0.0,72192.9
1.0,298.3,308.4,1444.0,47.5,178.0,0.0,68590.0
1.0,298.2,308.9,1614.0,35.5,15.0,0.0,57297.0
0.0,300.5,311.2,1270.0,67.5,208.0,1.0,85725.0
0.0,298.9,310.1,1466.0,42.5,187.0,0.0,62305.0
1.0,296.7,307.8,1537.0,36.3,233.0,0.0,55793.1
0.0,303.0,311.2,1341.0,51.0,174.0,1.0,68391.0
0.0,297.0,308.3,1399.0,59.0,135.0,0.0,82541.0
0.0,297.3,308.1,1615.0,35.4,217.0,1.0,57171.0
0.0,303.6,312.0,1309.0,52.9,86.0,1.0,69246.09999999999
0.0,299.0,310.1,2033.0,19.3,15.0,0.0,39236.9
0.0,301.9,310.9,1567.0,39.0,214.0,1.0,61113.0
0.0,300.8,311.7,1397.0,43.5,227.0,0.0,60769.5
1.0,301.6,310.4,1455.0,39.0,118.0,0.0,56745.0
0.0,300.9,310.4,1544.0,36.0,148.0,0.0,55584.0
2.0,298.3,309.0,1823.0,25.9,181.0,0.0,47215.7
1.0,300.6,309.4,1367.0,63.2,45.0,1.0,86394.40000000001
1.0,298.1,309.6,1549.0,38.7,43.0,0.0,59946.3
0.0,298.0,308.7,1268.0,69.4,189.0,1.0,87999.20000000001
0.0,298.6,309.4,2312.0,15.5,44.0,0.0,35836.0
0.0,297.3,308.7,1587.0,35.8,148.0,0.0,56814.6
0.0,302.1,310.7,1325.0,45.1,208.0,1.0,59757.5
0.0,299.8,309.3,1299.0,65.1,212.0,1.0,84564.9
0.0,300.5,309.3,1417.0,51.5,231.0,1.0,72975.5
1.0,298.8,310.1,1719.0,28.8,206.0,0.0,49507.200000000004
0.0,299.8,309.3,1299.0,65.1,212.0,1.0,84564.9
1.0,297.5,308.6,1486.0,45.9,78.0,0.0,68207.4
2.0,300.3,309.9,1394.0,46.7,210.0,1.0,65099.8
1.0,299.9,311.3,1445.0,41.2,169.0,0.0,59534.00000000001
0.0,301.7,310.9,1405.0,46.4,207.0,1.0,65192.0
0.0,303.7,312.1,1363.0,51.8,90.0,1.0,70603.4
0.0,297.8,309.8,1533.0,36.8,198.0,0.0,56414.399999999994
0.0,296.8,307.8,1480.0,39.4,122.0,0.0,58312.0
0.0,300.6,310.9,1472.0,47.6,75.0,0.0,70067.2
1.0,302.1,310.1,1379.0,48.2,166.0,1.0,66467.8
0.0,300.7,310.9,1356.0,65.3,66.0,1.0,88546.8
0.0,299.5,309.4,1390.0,58.8,195.0,1.0,81732.0
0.0,299.7,310.2,1469.0,39.5,26.0,0.0,58025.5
1.0,302.8,310.8,1451.0,44.7,32.0,0.0,64859.700000000004
0.0,298.6,309.3,1677.0,31.2,180.0,0.0,52322.4
0.0,301.8,310.2,2825.0,5.8,215.0,1.0,16385.0
0.0,298.0,308.3,1405.0,56.2,218.0,1.0,78961.0
1.0,303.7,312.0,2663.0,11.4,71.0,1.0,30358.2
0.0,304.0,312.9,1363.0,62.5,200.0,1.0,85187.5
0.0,301.9,310.4,1376.0,54.9,126.0,1.0,75542.4
0.0,300.5,310.8,1354.0,51.8,157.0,0.0,70137.2
0.0,300.8,311.6,1568.0,36.0,23.0,0.0,56448.0
0.0,298.3,309.4,1356.0,45.4,96.0,0.0,61562.4
0.0,301.8,309.7,1442.0,45.3,233.0,1.0,65322.6
0.0,302.0,310.4,1336.0,58.2,110.0,1.0,77755.2
0.0,299.4,308.7,1525.0,39.0,90.0,0.0,59475.0
0.0,300.8,311.2,1481.0,38.5,181.0,1.0,57018.5
1.0,300.4,311.8,1553.0,33.1,209.0,1.0,51404.3
0.0,300.3,310.3,1362.0,60.3,206.0,1.0,82128.59999999999
1.0,300.3,311.7,1374.0,47.9,222.0,1.0,65814.59999999999
0.0,299.2,309.0,1515.0,48.9,228.0,1.0,74083.5
0.0,298.0,308.3,1362.0,56.8,216.0,1.0,77361.59999999999
0.0,299.0,310.4,1371.0,53.8,228.0,1.0,73759.8
0.0,302.1,310.7,1325.0,45.1,208.0,1.0,59757.5
2.0,301.5,310.5,1587.0,33.8,57.0,0.0,53640.6
1.0,303.6,312.0,1435.0,37.9,98.0,0.0,54386.5
0.0,302.6,311.5,1442.0,59.8,169.0,1.0,86231.59999999999
2.0,299.9,310.5,1549.0,42.8,208.0,0.0,66297.2
0.0,298.4,309.5,2153.0,15.3,98.0,1.0,32940.9
0.0,298.9,308.3,1660.0,34.4,9.0,0.0,57104.0
0.0,300.7,311.9,1399.0,50.2,222.0,1.0,70229.8
0.0,302.3,310.1,1321.0,52.7,134.0,1.0,69616.7
2.0,302.0,309.8,1280.0,57.3,147.0,1.0,73344.0
0.0,302.5,312.0,2052.0,18.9,40.0,0.0,38782.799999999996
1.0,298.4,309.5,1519.0,35.4,133.0,0.0,53772.6
1.0,298.0,307.9,1750.0,26.6,67.0,0.0,46550.0
1.0,297.4,308.4,1478.0,46.2,95.0,0.0,68283.6
1.0,298.9,308.2,1372.0,63.6,30.0,1.0,87259.2
0.0,301.7,309.5,1298.0,65.5,229.0,1.0,85019.0
1.0,298.2,308.5,2678.0,10.7,86.0,1.0,28654.6
0.0,297.5,308.3,2564.0,12.8,127.0,1.0,32819.200000000004
1.0,301.6,310.7,1421.0,44.4,94.0,0.0,63092.4
0.0,301.7,310.6,1447.0,56.9,47.0,0.0,82334.3
0.0,300.7,310.4,1416.0,61.8,209.0,1.0,87508.8
1.0,300.1,309.2,1687.0,27.7,95.0,1.0,46729.9
0.0,298.3,309.4,1568.0,35.8,140.0,0.0,56134.399999999994
0.0,301.9,310.5,1340.0,55.7,204.0,1.0,74638.0
2.0,298.8,310.5,1294.0,55.8,202.0,0.0,72205.2
2.0,302.1,310.7,1294.0,62.4,101.0,1.0,80745.59999999999
0.0,303.4,312.3,1680.0,30.6,67.0,0.0,51408.0
0.0,300.4,311.7,1314.0,59.5,160.0,0.0,78183.0
2.0,301.2,310.7,1656.0,26.2,64.0,0.0,43387.2
0.0,299.2,309.0,1515.0,48.9,228.0,1.0,74083.5
0.0,301.7,310.9,1405.0,46.4,207.0,1.0,65192.0
0.0,297.6,308.0,1258.0,57.4,139.0,0.0,72209.2
1.0,298.9,308.9,1679.0,28.7,181.0,0.0,48187.299999999996
0.0,302.6,312.1,1668.0,28.7,180.0,1.0,47871.6
0.0,297.6,309.6,1501.0,49.8,222.0,1.0,74749.8
1.0,300.6,310.0,1397.0,55.2,90.0,0.0,77114.40000000001
0.0,295.7,306.2,2270.0,14.6,149.0,1.0,33142.0
0.0,300.7,309.5,1461.0,49.9,0.0,0.0,72903.9
0.0,302.7,310.5,1446.0,40.9,211.0,1.0,59141.4
0.0,303.3,312.5,1968.0,20.6,130.0,0.0,40540.8
0.0,302.0,310.9,1378.0,53.1,212.0,1.0,73171.8
1.0,301.1,310.5,1309.0,60.7,100.0,0.0,79456.3
1.0,297.2,308.6,1404.0,43.7,160.0,0.0,61354.8
0.0,300.2,310.3,1331.0,52.1,30.0,0.0,69345.1
0.0,299.8,311.2,2142.0,16.6,144.0,0.0,35557.200000000004
0.0,298.9,310.2,1706.0,27.6,103.0,0.0,47085.600000000006
0.0,302.0,310.4,1336.0,58.2,110.0,1.0,77755.2
1.0,300.8,309.4,1342.0,62.4,113.0,1.0,83740.8
2.0,298.7,309.7,1565.0,39.3,94.0,0.0,61504.49999999999
0.0,299.7,310.6,1479.0,38.0,137.0,0.0,56202.0
0.0,302.4,310.2,1633.0,28.0,164.0,0.0,45724.0
0.0,298.2,307.8,1439.0,41.6,62.0,0.0,59862.4
0.0,298.8,308.9,1379.0,46.7,204.0,0.0,64399.3
0.0,297.9,307.5,1574.0,35.8,153.0,0.0,56349.2
1.0,296.9,308.0,1641.0,33.3,67.0,0.0,54645.299999999996
0.0,300.9,310.7,1412.0,57.5,16.0,1.0,81190.0
0.0,298.9,310.2,1362.0,53.0,185.0,0.0,72186.0
0.0,299.2,308.6,1267.0,68.2,76.0,1.0,86409.40000000001
1.0,296.7,307.8,1258.0,69.0,105.0,1.0,86802.0
1.0,298.2,307.9,1403.0,45.1,193.0,0.0,63275.3
0.0,300.7,311.9,1399.0,50.2,222.0,1.0,70229.8
0.0,298.9,310.1,1401.0,44.4,76.0,0.0,62204.4
1.0,297.4,307.9,1627.0,34.3,166.0,0.0,55806.1
0.0,301.9,310.8,1427.0,47.7,92.0,0.0,68067.90000000001
0.0,302.4,310.2,1351.0,45.1,168.0,1.0,60930.1
2.0,304.0,313.2,1612.0,31.7,206.0,0.0,51100.4
2.0,298.4,307.7,1626.0,31.1,166.0,1.0,50568.600000000006
1.0,302.7,311.6,2709.0,9.7,2.0,1.0,26277.3
0.0,303.3,311.4,1497.0,46.0,234.0,1.0,68862.0
0.0,303.2,311.4,1351.0,53.8,8.0,1.0,72683.8
2.0,300.9,310.7,1656.0,30.7,200.0,0.0,50839.2
2.0,302.5,310.9,1356.0,55.5,101.0,1.0,75258.0
0.0,302.0,310.6,1583.0,38.9,94.0,0.0,61578.7
0.0,301.9,311.0,1455.0,46.0,29.0,0.0,66930.0
0.0,301.2,311.6,1461.0,52.9,208.0,1.0,77286.9
0.0,302.6,312.1,1668.0,28.7,180.0,1.0,47871.6
1.0,297.0,307.9,1569.0,33.3,141.0,0.0,52247.7
0.0,303.0,311.2,1456.0,44.0,142.0,0.0,64064.0
0.0,298.4,309.5,2153.0,15.3,98.0,1.0,32940.9
